GeneID	Symbol	Description	log2FC	Pvalue
91662	NLRP12	NLR family pyrin domain containing 12	-1.888	6.671
5582	PRKCG	protein kinase C gamma	-1.459	2.356
59283	CACNG8	calcium voltage-gated channel auxiliary subunit gamma 8	-3.217	12.709
126014	OSCAR	osteoclast associated Ig-like receptor	-1.655	6.161
11025	LILRB3	leukocyte immunoglobulin like receptor B3	-1.145	4.282
79168	LILRA6	leukocyte immunoglobulin like receptor A6	-1.207	4.091
353514	LILRA5	leukocyte immunoglobulin like receptor A5	-1.346	5.188
148170	CDC42EP5	CDC42 effector protein 5	1.045	3.157
3805	KIR2DL4	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4	2.191	5.698
2204	FCAR	Fc alpha receptor	-3.759	9.046
199713	NLRP7	NLR family pyrin domain containing 7	1.358	3.299
7137	TNNI3	troponin I3, cardiac type	-3.383	7.038
6861	SYT5	synaptotagmin 5	1.663	3.589
5794	PTPRH	protein tyrosine phosphatase receptor type H	1.597	6.573
3589	IL11	interleukin 11	-3.496	9.158
27338	UBE2S	ubiquitin conjugating enzyme E2 S	-1.353	8.126
1	A1BG	alpha-1-B glycoprotein	-5.84	15.598
503538	A1BG-AS1	A1BG antisense RNA 1	-5.51	14.531
10998	SLC27A5	solute carrier family 27 member 5	-4.827	15.554
105372485	LOC105372485	uncharacterized LOC105372485	-5.693	15.547
57761	TRIB3	tribbles pseudokinase 3	-2.935	15.613
55321	TMEM74B	transmembrane protein 74B	-1.851	5.666
105372496	LOC105372496		-1.704	5.062
9751	SNPH	syntaphilin	1.148	2.753
100528031	FKBP1A-SDCBP2	FKBP1A-SDCBP2 readthrough (NMD candidate)	1.361	8.762
27111	SDCBP2	syndecan binding protein 2	1.914	6.584
10528	NOP56	NOP56 ribonucleoprotein	-1.119	7.11
692213	SNORD110	small nucleolar RNA, C/D box 110	-1.27	4.327
692201	SNORD86	small nucleolar RNA, C/D box 86	-2.079	8.068
26793	SNORD56	small nucleolar RNA, C/D box 56	-1.418	4.048
26792	SNORD57	small nucleolar RNA, C/D box 57	-1.317	4.104
56265	CPXM1	carboxypeptidase X, M14 family member 1	-1.921	6.297
9762	LZTS3	leucine zipper tumor suppressor family member 3	-1.529	6.163
83959	SLC4A11	solute carrier family 4 member 11	-2.016	4.833
80332	ADAM33	ADAM metallopeptidase domain 33	2.383	5.757
994	CDC25B	cell division cycle 25B	-1.47	7.921
54498	SMOX	spermine oxidase	-1.761	8.207
51605	TRMT6	tRNA methyltransferase 6 non-catalytic subunit	-1.025	6.155
84515	MCM8	minichromosome maintenance 8 homologous recombination repair factor	-1.05	4.517
55612	FERMT1	FERM domain containing kindlin 1	-1.276	4.911
650	BMP2	bone morphogenetic protein 2	1.434	6.841
23236	PLCB1	phospholipase C beta 1	-1.23	3.171
5332	PLCB4	phospholipase C beta 4	-1.292	3.268
101929395	LINC01752	long intergenic non-protein coding RNA 1752	1.893	3.095
140862	ISM1	isthmin 1	-2.709	7.877
5126	PCSK2	proprotein convertase subtilisin/kexin type 2	2.56	3.968
631	BFSP1	beaded filament structural protein 1	-1.562	6.512
692086	SNORD17	small nucleolar RNA, C/D box 17	-1.612	5.459
107987276	LOC107987276		-1.168	2.316
3642	INSM1	INSM transcriptional repressor 1	2.525	5.668
29107	NXT1	nuclear transport factor 2 like export factor 1	-1.244	7.854
1472	CST4	cystatin S	-5.25	9.619
1469	CST1	cystatin SN	-5.301	16.446
1470	CST2	cystatin SA	-4.049	9.608
9837	GINS1	GINS complex subunit 1	-1.799	9.388
22981	NINL	ninein like	-1.028	3.164
140838	NANP	N-acetylneuraminic acid phosphatase	-1.476	11.394
22974	TPX2	TPX2 microtubule nucleation factor	-2.021	11.42
2307	FOXS1	forkhead box S1	-1.532	5.839
128853	DUSP15	dual specificity phosphatase 15	-1.395	3.294
81572	PDRG1	p53 and DNA damage regulated 1	-1.005	9.831
5326	PLAGL2	PLAG1 like zinc finger 2	-1.272	7.868
170487	ACTL10	actin like 10	-1.128	4.826
1869	E2F1	E2F transcription factor 1	-1.607	10.988
8894	EIF2S2	eukaryotic translation initiation factor 2 subunit beta	-1.128	13.225
191	AHCY	adenosylhomocysteinase	-1.418	14.414
58476	TP53INP2	tumor protein p53 inducible nuclear protein 2	1.651	10.512
80307	FER1L4	fer-1 like family member 4 (pseudogene)	-1.354	2.749
8904	CPNE1	copine 1	-1.211	8.831
60436	TGIF2	TGFB induced factor homeobox 2	-1.535	11.04
79980	DSN1	DSN1 component of MIS12 kinetochore complex	-1.118	8.483
5933	RBL1	RB transcriptional corepressor like 1	-1.227	7.393
4826	NNAT	neuronatin	-1.303	4.626
128434	VSTM2L	V-set and transmembrane domain containing 2 like	-1.25	2.003
9675	TTI1	TELO2 interacting protein 1	-1.018	9.923
7052	TGM2	transglutaminase 2	-1.428	6.035
3929	LBP	lipopolysaccharide binding protein	-7.335	21.195
388796	SNHG17	small nucleolar RNA host gene 17	-1.458	8.965
677839	SNORA71C	small nucleolar RNA, H/ACA box 71C	-2.318	6.794
81610	FAM83D	family with sequence similarity 83 member D	-1.029	2.496
11122	PTPRT	protein tyrosine phosphatase receptor type T	1.044	2.354
10110	SGK2	serum/glucocorticoid regulated kinase 2	1.134	4.976
4605	MYBL2	MYB proto-oncogene like 2	-2.075	9.08
140902	R3HDML	R3H domain containing like	-1.404	4.345
105372629	R3HDML-AS1	R3HDML antisense RNA 1	-1.088	3.773
140730	RIMS4	regulating synaptic membrane exocytosis 4	2.213	3.419
80336	PABPC1L	poly(A) binding protein cytoplasmic 1 like	-1.475	8.543
10953	TOMM34	translocase of outer mitochondrial membrane 34	-1.58	11.683
10406	WFDC2	WAP four-disulfide core domain 2	1.335	2.033
140686	WFDC3	WAP four-disulfide core domain 3	-1.115	2.667
116092	DNTTIP1	deoxynucleotidyltransferase terminal interacting protein 1	-1.037	7.832
11065	UBE2C	ubiquitin conjugating enzyme E2 C	-1.963	9.725
7125	TNNC2	troponin C2, fast skeletal type	-1.153	2.022
4318	MMP9	matrix metallopeptidase 9	-2.028	6.542
109729184	SLC12A5-AS1	SLC12A5 and MMP9 antisense RNA 1	-2.036	6.465
55713	ZNF334	zinc finger protein 334	1.086	3.217
64849	SLC13A3	solute carrier family 13 member 3	-3.555	13.166
2139	EYA2	EYA transcriptional coactivator and phosphatase 2	1.414	2.026
284749	LINC00494	long intergenic non-protein coding RNA 494	2.204	8.17
1434	CSE1L	chromosome segregation 1 like	-1.51	16.429
441951	ZFAS1	ZNFX1 antisense RNA 1	-1.335	12.062
6615	SNAI1	snail family transcriptional repressor 1	-2.356	12.608
101927559	CEBPB-AS1	CEBPB antisense RNA 1	-1.326	11.568
1051	CEBPB	CCAAT enhancer binding protein beta	-1.568	15.098
100506115	PELATON	plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation	-2.723	18.133
284751	LINC01270	long intergenic non-protein coding RNA 1270	-2.374	8.433
101927586	LINC01271	long intergenic non-protein coding RNA 1271	-2.061	7.214
57167	SALL4	spalt like transcription factor 4	-3.203	12.595
8537	BCAS1	brain enriched myelin associated protein 1	1.597	3.114
5203	PFDN4	prefoldin subunit 4	-1.455	10.247
55816	DOK5	docking protein 5	-1.143	3.395
6790	AURKA	aurora kinase A	-1.459	7.489
655	BMP7	bone morphogenetic protein 7	-2.31	4.92
112268270	LOC112268270	translation initiation factor IF-2-like	-2.369	5.356
8480	RAE1	ribonucleic acid export 1	-1.137	12.15
56937	PMEPA1	prostate transmembrane protein, androgen induced 1	-1.994	8.146
105416157	NKILA	NF-kappaB interacting lncRNA	-1.896	7.46
105372692	LOC105372692	uncharacterized LOC105372692	-2.457	6.442
51497	NELFCD	negative elongation factor complex member C/D	-1.25	12.664
1908	EDN3	endothelin 3	2.202	4.607
5688	PSMA7	proteasome 20S subunit alpha 7	-1.014	10.342
6227	RPS21	ribosomal protein S21	-1.014	8.936
105372709	LOC105372709	uncharacterized LOC105372709	-1.159	3.778
105372710	LOC105372710	uncharacterized LOC105372710	-2.682	5.035
253868	CRMA	cardiomyocyte maturation associated lncRNA	1.403	2.742
28231	SLCO4A1	solute carrier organic anion transporter family member 4A1	-2.839	18.418
100127888	SLCO4A1-AS1	SLCO4A1 antisense RNA 1	-2.781	16.687
4923	NTSR1	neurotensin receptor 1	-3.104	6.555
100652730	LINC00659	long intergenic non-protein coding RNA 659	-5.267	10.547
55257	MRGBP	MRG domain binding protein	-1.254	14.806
1299	COL9A3	collagen type IX alpha 3 chain	-1.842	4.51
10732	TCFL5	transcription factor like 5	-1.036	10.522
63910	SLC17A9	solute carrier family 17 member 9	-1.462	5.43
79444	BIRC7	baculoviral IAP repeat containing 7	-2.153	5.792
100192386	FLJ16779	uncharacterized LOC100192386	-2.979	6.997
79025	FNDC11	fibronectin type III domain containing 11	-1.655	4.551
100533107	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)	-1.403	4.346
8771	TNFRSF6B	TNF receptor superfamily member 6b	-1.672	3.851
102724560	LOC102724560	cystathionine beta-synthase like	-2.024	3.792
54055	CYP4F29P	cytochrome P450 family 4 subfamily F member 29, pseudogene	1.745	6.013
150000	ABCC13	ATP binding cassette subfamily C member 13 (pseudogene)	1.904	3.663
140578	CHODL	chondrolectin	1.577	5.899
101927843	LINC01687	long intergenic non-protein coding RNA 1687	1.601	2.204
58494	JAM2	junctional adhesion molecule 2	1.544	6.99
337959	KRTAP13-2	keratin associated protein 13-2	2.784	2.734
9875	URB1	URB1 ribosome biogenesis homolog	-1.095	10.565
861	RUNX1	RUNX family transcription factor 1	-1.103	8.622
8208	CHAF1B	chromatin assembly factor 1 subunit B	-1.239	7.631
105369301	CLDN14-AS1	CLDN14 antisense RNA 1	-2.573	10.33
23562	CLDN14	claudin 14	-4.468	10.981
6493	SIM2	SIM bHLH transcription factor 2	-5.143	22.158
107985492	LOC107985492	uncharacterized LOC107985492	-6.263	13.928
53820	RIPPLY3	ripply transcriptional repressor 3	-2.887	6.848
3772	KCNJ15	potassium inwardly rectifying channel subfamily J member 15	-3.236	11.568
400866	LINC00114	long intergenic non-protein coding RNA 114	-1.196	2.211
400867	LOC400867	uncharacterized LOC400867	-1.056	2.92
102724740	LINC02940	long intergenic non-protein coding RNA 2940	-1.906	3.844
10317	B3GALT5	beta-1,3-galactosyltransferase 5	1.909	2.988
150084	IGSF5	immunoglobulin superfamily member 5	1.58	2.93
7113	TMPRSS2	transmembrane serine protease 2	1.038	4.325
89766	UMODL1	uromodulin like 1	-1.476	2.48
7032	TFF2	trefoil factor 2	-1.372	2.323
64699	TMPRSS3	transmembrane serine protease 3	-1.566	6.464
5152	PDE9A	phosphodiesterase 9A	1.853	7.865
107985504	LOC107985504	uncharacterized LOC107985504	1.783	7.178
10785	WDR4	WD repeat domain 4	-1.157	7.569
875	CBS	cystathionine beta-synthase	-2.209	4.379
11077	HSF2BP	heat shock transcription factor 2 binding protein	-1.315	4.846
8568	RRP1	ribosomal RNA processing 1	-1.067	8.762
284837	AATBC	apoptosis associated transcript in bladder cancer	-1.058	2.73
101928607	TRPM2-AS	TRPM2 antisense RNA	-2.064	3.574
54084	TSPEAR	thrombospondin type laminin G domain and EAR repeats	-2.257	5.601
54082	TSPEAR-AS1	TSPEAR antisense RNA 1	-1.861	4.785
101928745	LL21NC02-21A1.1	uncharacterized LL21NC02-21A1.1	-1.307	4.752
80781	COL18A1	collagen type XVIII alpha 1 chain	-1.894	8.451
6573	SLC19A1	solute carrier family 19 member 1	-1.212	9.925
105372840	LINC01694	long intergenic non-protein coding RNA 1694	-1.84	3.631
10841	FTCD	formimidoyltransferase cyclodeaminase	-6.14	16.999
503637	DUXAP8	double homeobox A pseudogene 8	-4.184	12.189
100130418	CECR7	cat eye syndrome chromosome region, candidate 7	1.899	5.848
27443	CECR2	CECR2 histone acetyl-lysine reader	-2.644	6.624
83733	SLC25A18	solute carrier family 25 member 18	-1.809	4.809
55670	PEX26	peroxisomal biogenesis factor 26	1.533	13.465
8318	CDC45	cell division cycle 45	-1.416	6.474
105372862	LOC105372862	uncharacterized LOC105372862	-1.549	2.959
150197	LINC00896	long intergenic non-protein coding RNA 896	-1.161	2.191
3053	SERPIND1	serpin family D member 1	-7.873	21.183
150209	AIFM3	apoptosis inducing factor mitochondria associated 3	1.054	3.051
9127	P2RX6	purinergic receptor P2X 6	1.539	6.77
107985532	LOC107985532	uncharacterized LOC107985532	-1.198	2.492
649179	PRAMENP	PRAME N-terminal like, pseudogene	2.263	6.619
28763	IGLVI-70	immunoglobulin lambda variable (I)-70 (pseudogene)	2.211	5.838
28784	IGLV4-69	immunoglobulin lambda variable 4-69	1.634	4.277
102724653	LOC102724653	uncharacterized LOC102724653	2.09	4.367
28774	IGLV8-61	immunoglobulin lambda variable 8-61	2.002	2.388
28785	IGLV4-60	immunoglobulin lambda variable 4-60	2.012	3.672
28772	IGLV10-54	immunoglobulin lambda variable 10-54	2.421	3.711
96610	BMS1P20	BMS1 pseudogene 20	1.214	6.149
28820	IGLV1-51	immunoglobulin lambda variable 1-51	1.81	4.695
28821	IGLV1-50	immunoglobulin lambda variable 1-50 (non-functional)	1.772	4.029
28773	IGLV9-49	immunoglobulin lambda variable 9-49	1.407	2.654
28822	IGLV1-47	immunoglobulin lambda variable 1-47	1.376	2.678
28775	IGLV7-46	immunoglobulin lambda variable 7-46	2.334	5.098
28781	IGLV5-45	immunoglobulin lambda variable 5-45	1.605	2.068
28776	IGLV7-43	immunoglobulin lambda variable 7-43	2.189	5.564
28824	IGLV1-41	immunoglobulin lambda variable 1-41 (pseudogene)	1.862	4.034
28825	IGLV1-40	immunoglobulin lambda variable 1-40	1.762	4.101
28783	IGLV5-37	immunoglobulin lambda variable 5-37	2.325	3.773
28826	IGLV1-36	immunoglobulin lambda variable 1-36	1.544	2.306
28811	IGLV2-33	immunoglobulin lambda variable 2-33 (non-functional)	2.944	4.993
28812	IGLV2-28	immunoglobulin lambda variable 2-28 (pseudogene)	1.915	4.32
28793	IGLV3-25	immunoglobulin lambda variable 3-25	1.652	3.382
28813	IGLV2-23	immunoglobulin lambda variable 2-23	1.934	5.605
28814	IGLV2-18	immunoglobulin lambda variable 2-18	1.931	2.946
28815	IGLV2-14	immunoglobulin lambda variable 2-14	1.939	4.466
28816	IGLV2-11	immunoglobulin lambda variable 2-11	2.249	6.922
28803	IGLV3-10	immunoglobulin lambda variable 3-10	2.02	4.581
723778	MIR650	microRNA 650	2.195	6.478
28817	IGLV2-8	immunoglobulin lambda variable 2-8	2.313	6.757
28818	IGLV2-5	immunoglobulin lambda variable 2-5 (pseudogene)	1.924	3.962
28786	IGLV4-3	immunoglobulin lambda variable 4-3	4.426	9.961
102724638	LOC102724638	uncharacterized LOC102724638	1.767	4.256
28809	IGLV3-1	immunoglobulin lambda variable 3-1	1.706	4.167
100423062	IGLL5	immunoglobulin lambda like polypeptide 5	1.871	4.741
28833	IGLJ1	immunoglobulin lambda joining 1	1.788	4.257
3537	IGLC1	immunoglobulin lambda constant 1	1.853	4.637
28832	IGLJ2	immunoglobulin lambda joining 2	1.551	3.637
3538	IGLC2	immunoglobulin lambda constant 2	1.779	4.522
28831	IGLJ3	immunoglobulin lambda joining 3	1.78	4.294
3539	IGLC3	immunoglobulin lambda constant 3 (Kern-Oz+ marker)	1.841	5.243
3540	IGLC4	immunoglobulin lambda constant 4 (pseudogene)	2.519	2.29
3541	IGLC5	immunoglobulin lambda constant 5 (pseudogene)	1.963	3.973
3542	IGLC6	immunoglobulin lambda constant 6	2	4.23
28834	IGLC7	immunoglobulin lambda constant 7	2.002	4.557
9609	RAB36	RAB36, member RAS oncogene family	-1.4	6.432
29802	VPREB3	V-set pre-B cell surrogate light chain 3	2.088	6.412
4320	MMP11	matrix metallopeptidase 11	-3.027	11.453
91319	DERL3	derlin 3	1.492	5.932
284889	MIF-AS1	MIF antisense RNA 1	-1.042	7.843
4282	MIF	macrophage migration inhibitory factor	-1.053	7.823
646023	ADORA2A-AS1	ADORA2A antisense RNA 1	-2.311	5.219
51733	UPB1	beta-ureidopropionase 1	-6.333	15.153
129049	SGSM1	small G protein signaling modulator 1	1.317	3.601
255349	LHFPL7	LHFPL tetraspan subfamily member 7	-3.683	8.395
84133	ZNRF3	zinc and ring finger 3	-1.348	9.587
5008	OSM	oncostatin M	-2.859	11.354
23541	SEC14L2	SEC14 like lipid binding 2	-3.516	13.714
105372989	LOC105372989		-2.2	7.038
284904	SEC14L4	SEC14 like lipid binding 4	-6.193	19.393
6948	TCN2	transcobalamin 2	1.236	6.487
105372995	LOC105372995	uncharacterized LOC105372995	1.535	6.379
110806273	SLC5A4-AS1	SLC5A4 antisense RNA 1	-1.445	3.405
8224	SYN3	synapsin III	-1.442	3.055
91464	ISX	intestine specific homeobox	1.332	2.397
23551	RASD2	RASD family member 2	1.3	2.423
7263	TST	thiosulfate sulfurtransferase	1.148	6.328
6753	SSTR3	somatostatin receptor 3	1.761	5.853
114794	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2	-1.426	2.131
3957	LGALS2	galectin 2	1.715	3.919
6663	SOX10	SRY-box transcription factor 10	1.943	2.376
646851	FAM227A	family with sequence similarity 227 member A	-1.474	8.702
9582	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	1.318	4.483
100874530	APOBEC3B-AS1	APOBEC3B antisense RNA 1	1.04	3.567
5155	PDGFB	platelet derived growth factor subunit B	-1.118	4.206
2847	MCHR1	melanin concentrating hormone receptor 1	-1.639	2.968
7008	TEF	TEF transcription factor, PAR bZIP family member	1.04	5.468
150365	MEI1	meiotic double-stranded break formation protein 1	1.508	6.493
115650	TNFRSF13C	TNF receptor superfamily member 13C	1.752	8.084
1565	CYP2D6	cytochrome P450 family 2 subfamily D member 6	-2.875	6.136
112268294	LOC112268294	replaced by ID 102723722	-2.768	5.568
1564	CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)	-1.652	4.603
102723775	LINC01315	long intergenic non-protein coding RNA 1315	-1.475	6.265
80274	SCUBE1	signal peptide, CUB domain and EGF like domain containing 1	1.961	6.128
80339	PNPLA3	patatin like phospholipase domain containing 3	-4.382	13.696
29780	PARVB	parvin beta	-1.189	4.18
2192	FBLN1	fibulin 1	1.299	2.228
51512	GTSE1	G2 and S-phase expressed 1	-1.011	4.55
9620	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1	-1.442	5.459
105373077	LOC105373077	uncharacterized LOC105373077	1.103	5.898
25817	TAFA5	TAFA chemokine like family member 5	-1.262	3.536
400935	IL17REL	interleukin 17 receptor E like	1.728	4.566
56666	PANX2	pannexin 2	-2.788	6.202
286530	P2RY8	P2Y receptor family member 8	1.018	4.39
8908	GYG2	glycogenin 2	-1.02	3.934
101930105	FAM239A	zinc finger protein 839 pseudogene	-1.258	4.125
729162	FAM239B	zinc finger protein 839 pseudogene	-1.136	3.339
107987330	FAM239C	family with sequence similarity 239 member C	-1.247	2.408
57502	NLGN4X	neuroligin 4 X-linked	1.153	3.506
3730	ANOS1	anosmin 1	-2.325	12.554
4935	GPR143	G protein-coupled receptor 143	-2.053	4.03
1183	CLCN4	chloride voltage-gated channel 4	-1.683	6.555
25975	EGFL6	EGF like domain multiple 6	-3.267	10.166
2824	GPM6B	glycoprotein M6B	1.161	2.827
2187	FANCB	FA complementation group B	-1.499	8.681
140462	ASB9	ankyrin repeat and SOCS box containing 9	-1.768	9.691
2277	VEGFD	vascular endothelial growth factor D	2.536	5.478
660	BMX	BMX non-receptor tyrosine kinase	1.611	4.092
57393	CLTRN	collectrin, amino acid transport regulator	-1.394	4.285
2925	GRPR	gastrin releasing peptide receptor	-3.249	5.71
645864	MAGEB17	MAGE family member B17	-4.076	6.062
6322	SCML1	Scm polycomb group protein like 1	-1.369	9.463
256714	MAP7D2	MAP7 domain containing 2	-2.593	6.441
257240	KLHL34	kelch like family member 34	1.16	2.212
404281	YY2	YY2 transcription factor	-1.01	8.658
139411	PTCHD1	patched domain containing 1	1.5	2.332
10549	PRDX4	peroxiredoxin 4	-1.049	10.498
170302	ARX	aristaless related homeobox	1.96	3.268
347404	LANCL3	LanC like family member 3	1.169	3.672
8406	SRPX	sushi repeat containing protein X-linked	1.222	3.094
5009	OTC	ornithine transcarbamylase	-2.241	3.756
7102	TSPAN7	tetraspanin 7	1.655	6.706
4128	MAOA	monoamine oxidase A	1.117	3.799
84679	SLC9A7	solute carrier family 9 member A7	-1.328	5.567
9767	JADE3	jade family PHD finger 3	-1.348	13.102
9104	RGN	regucalcin	-4.554	11.049
7076	TIMP1	TIMP metallopeptidase inhibitor 1	-2.618	14.52
92745	SLC38A5	solute carrier family 38 member 5	-1.487	5.388
392465	GLOD5	glyoxalase domain containing 5	1.014	4.71
6855	SYP	synaptophysin	1.66	6.745
100873921	SYP-AS1	SYP antisense RNA 1	1.811	6.531
1184	CLCN5	chloride voltage-gated channel 5	-1.032	5.89
57477	SHROOM4	shroom family member 4	-1.745	12.625
65267	WNK3	WNK lysine deficient protein kinase 3	-1.733	3.031
5207	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	-2.689	7.114
367	AR	androgen receptor	-2.346	4.297
102723911	LOC102723911	uncharacterized LOC102723911	1.227	3.886
27112	NALF2	NALCN channel auxiliary factor 2	-1.23	3.493
5030	P2RY4	pyrimidinergic receptor P2Y4	2.554	4.988
24137	KIF4A	kinesin family member 4A	-1.393	6.346
54857	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2	2.257	6.857
105373244	LOC105373244	uncharacterized LOC105373244	1.651	8.608
56159	TEX11	testis expressed 11	2.286	5.497
54413	NLGN3	neuroligin 3	1.1	3.43
441501	LINC00891	long intergenic non-protein coding RNA 891	1.433	3.609
100132741	LOC100132741	uncharacterized LOC100132741	1.461	3.697
54821	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase	-1.589	7.328
4674	NAP1L2	nucleosome assembly protein 1 like 2	1.769	4.145
6567	SLC16A2	solute carrier family 16 member 2	-1.326	2.817
340533	NEXMIF	neurite extension and migration factor	1.953	3.106
27334	P2RY10	P2Y receptor family member 10	1.181	4.477
84636	GPR174	G protein-coupled receptor 174	1.061	3.205
9452	ITM2A	integral membrane protein 2A	1.516	5.246
27286	SRPX2	sushi repeat containing protein X-linked 2	-1.168	4.379
